ISO,year,e_spar,ghs_index,disaster_risk,hexp_gdp,uhc_index,wpi_val,health_policy,national_plan,national_strategy,recognition,participation_event_it,decision_event_it,leadership_event_it,admin_event_it,role_type_it,Exclusion,NoExclusion,efforts_A,efforts_B,e_spar_flag,ghs_index_flag,disaster_risk_flag,hexp_gdp_flag,uhc_index_flag,health_policy_flag,national_plan_flag,national_strategy_flag,recognition_flag,participation_event_it_flag,decision_event_it_flag,leadership_event_it_flag,admin_event_it_flag,role_type_it_flag,efforts_A_flag,efforts_B_flag,disaster_risk_oriented,e_spar_mm_global,ghs_index_mm_global,hexp_gdp_mm_global,efforts_A_mm_global,efforts_B_mm_global,uhc_index_mm_global,health_policy_mm_global,national_plan_mm_global,national_strategy_mm_global,recognition_mm_global,participation_event_it_mm_global,decision_event_it_mm_global,leadership_event_it_mm_global,admin_event_it_mm_global,role_type_it_mm_global,disaster_risk_oriented_mm_global,NoExclusion_mm_global,e_spar_mm_year,ghs_index_mm_year,hexp_gdp_mm_year,efforts_A_mm_year,efforts_B_mm_year,uhc_index_mm_year,health_policy_mm_year,national_plan_mm_year,national_strategy_mm_year,recognition_mm_year,participation_event_it_mm_year,decision_event_it_mm_year,leadership_event_it_mm_year,admin_event_it_mm_year,role_type_it_mm_year,disaster_risk_oriented_mm_year,pillar_A_eq,pillar_B_eq,pillar_C_eq,pillar_D_eq,pillar_A_pca,pillar_B_pca,pillar_C_pca,pillar_D_pca,pillar_A_ent,pillar_B_ent,pillar_C_ent,pillar_D_ent,pillar_D_eq_adj,GHEI_raw,GHEI,GHEI_adj
EST,2015,73.0,55.5,0.0664135,77,0.925,0.505,,,,1,1,1,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9335865,0.6896551724137931,0.6561461794019934,0.7857142857142857,1.0,,0.925,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.7467720695568258,1.0,0.6285714285714286,0.6521008403361344,0.7777777777777778,1.0,,0.925,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.6711038416104224,0.6729006759078933,0.8643715888177779,,0.4,0.6717624142975307,0.9073420814596319,0.0,0.6276085012649691,0.6738346019197885,0.8590201654947934,0.0,0.49148157841267115,0.4,,,
EST,2016,71.0,55.5,0.0670241,77,0.925,0.503,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9329759,0.6666666666666666,0.6561461794019934,0.7857142857142857,1.0,,0.925,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7437050377328797,1.0,0.5972222222222222,0.6449399656946827,0.8181818181818182,1.0,,0.925,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6950171209932897,0.66140642303433,0.8636048308617914,,0.2,0.6610490542894241,0.907071536351232,0.0,0.2463000918174436,0.6616996385965696,0.8582038754450736,0.0,0.2571411577378928,0.2,,,
EST,2021,74.0,55.5,0.07478603,79,0.925,0.531,2.0,,,1,1,0,1,0,3,0.0,1.0,100,,observed,observed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9252139699999999,0.7011494252873564,0.6561461794019934,0.8142857142857143,1.0,,0.925,1.0,,,0.0,0.0,0.0,0.5,0.0,1.0,0.7047170155821387,1.0,0.675,0.6594323873121869,0.7936507936507936,1.0,,0.925,1.0,,,0.0,0.0,0.0,0.5,0.0,1.0,0.7328995513125769,0.6786478023446749,0.8610006824669632,0.5,0.3,0.6771190943015839,0.9089576196502689,0.6400800281806298,0.5870184682448168,0.679902083581398,0.8553640536705955,0.27207333325018224,0.3641950659257678,0.3,0.5441076104678758,0.5441076104678758,0.7706884755878989
ETH,2011,70.0,,0.04468977,24,,0.379,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95531023,0.6551724137931034,,0.02857142857142857,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.855889939266642,1.0,0.6867469879518072,,0.0,1.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.8026818620324957,0.6551724137931034,0.6281537892793568,,0.2,0.3053307602310354,0.4011474753458777,0.0,0.2463000918174436,0.3458464547117395,0.47796606693475174,0.0,0.2571411577378928,0.2,,,
ETH,2016,79.0,,0.03600338,30,,0.427,,,,1,1,1,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96399662,0.7586206896551724,,0.11428571428571428,1.0,,,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8995215058654094,1.0,0.7083333333333334,,0.10606060606060606,1.0,,,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.9087201846538997,0.7586206896551724,0.671269073383708,,0.4,0.3535408802675147,0.420971982864802,0.0,0.6276085012649691,0.4004537896662247,0.5121891047260444,0.0,0.49148157841267115,0.4,,,
ETH,2020,67.0,,0.03480963,30,,0.446,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96519037,0.6206896551724138,,0.11428571428571428,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9055176887016945,1.0,0.5217391304347826,,0.0,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9297385738824682,0.6206896551724138,0.673267800995803,,0.2,0.28926072021887567,0.421500910514904,0.0,0.2463000918174436,0.32764400972691116,0.5137849878686142,0.0,0.2571411577378928,0.2,,,
ETH,2022,67.0,,0.02852746,31,,0.449,2.0,,,1,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97147254,0.6206896551724138,,0.12857142857142856,1.0,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9370729053958314,1.0,0.5,,0.016129032258064516,1.0,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9538236962729388,0.6206896551724138,0.68854811132242,0.5,0.2,0.28926072021887567,0.4269470416833503,0.6400800281806298,0.2463000918174436,0.32764400972691116,0.5259518211255934,0.27207333325018224,0.2571411577378928,0.2,0.4546761769278732,0.4546761769278732,0.6784467541342494
FIN,2016,94.0,,0.0937796,86,0.75,0.67,,,,1,1,1,1,0,3,0.0,1.0,20,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9062204,0.9310344827586207,,0.9142857142857143,0.0,,0.75,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.6093126860041033,1.0,0.9166666666666666,,0.9545454545454546,0.0,,0.75,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.5106973398995098,0.9310344827586207,0.5683996000724544,,0.4,0.43389108032831347,0.5279673619399813,0.0,0.6276085012649691,0.4914660145903667,0.5739171981042115,0.0,0.49148157841267115,0.4,,,
FIN,2018,94.0,,0.09045142,86,0.75,0.67,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90954858,0.9310344827586207,,0.9142857142857143,0.0,,0.75,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6260300688665682,1.0,0.918918918918919,,0.9473684210526315,0.0,,0.75,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5370209995407407,0.9310344827586207,0.5725789457880706,,0.2,0.43389108032831347,0.5294420144438696,0.0,0.2463000918174436,0.4914660145903667,0.5783665269900232,0.0,0.2571411577378928,0.2,,,
FJI,2013,95.0,25.8,0.03200407,71,0.0,0.32,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96799593,0.9425287356321839,0.16279069767441862,0.7,0.0,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9196099615546102,1.0,0.9404761904761905,0.011764705882352969,0.6938775510204082,0.0,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9422296141605677,0.5526597166533013,0.40490249038865256,,0.2,0.5261729202749613,0.21158796856081685,0.0,0.2463000918174436,0.5743917211073575,0.42940649169246414,0.0,0.2571411577378928,0.2,,,
FJI,2014,98.0,25.8,0.03368605,71,0.0,0.327,,,,1,1,0,1,0,3,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96631395,0.9770114942528736,0.16279069767441862,0.7,0.0,,0.0,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.9111614090042648,1.0,0.975609756097561,0.03632887189292547,0.6949152542372882,0.0,,0.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.9018714826724151,0.5699010959636461,0.4027903522510662,,0.3,0.5422429602871212,0.21084271559418338,0.0,0.5870184682448168,0.5925941660921858,0.42715791072648346,0.0,0.3641950659257678,0.3,,,
FJI,2016,86.33333333333333,25.8,0.03279797,70,0.0,0.325,,,,1,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96720203,0.8429118773946359,0.16279069767441862,0.6857142857142857,0.0,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9156222174258343,1.0,0.8101851851851851,0.13550600343053176,0.7121212121212122,0.0,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9308023909111488,0.5028512875345272,0.40033412578503,,0.2,0.47974836023983314,0.20857358420219324,0.0,0.2463000918174436,0.5218068800400754,0.42457673703223586,0.0,0.2571411577378928,0.2,,,
FJI,2017,74.66666666666667,25.8,0.03186896,70,0.0,0.33,,,,1,1,1,1,0,3,0.0,1.0,20,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96813104,0.7088122605363986,0.16279069767441862,0.6857142857142857,0.0,,0.0,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.9202886164346195,1.0,0.6481481481481483,0.13550600343053176,0.711864406779661,0.0,,0.0,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.9473940248893112,0.43580147910540856,0.40150072553722627,,0.4,0.4172537601925453,0.2089852106534781,0.0,0.6276085012649691,0.45101959398796504,0.42581869841299286,0.0,0.49148157841267115,0.4,,,
FJI,2018,63.0,25.8,0.04105726,69,0.0,0.336,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95894274,0.5747126436781609,0.16279069767441862,0.6714285714285714,0.0,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8741359657501051,1.0,0.5,0.03632887189292547,0.6491228070175439,0.0,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8874188332302119,0.3687516706762898,0.3863911342946691,,0.2,0.35475916014525727,0.20225142921337438,0.0,0.2463000918174436,0.38023230793585455,0.4097667603374871,0.0,0.2571411577378928,0.2,,,
FJI,2020,58.5,25.8,0.05289874,69,0.975,0.32,,,,1,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94710126,0.5229885057471264,0.16279069767441862,0.6714285714285714,0.0,,0.975,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.814656443963957,1.0,0.39855072463768115,0.036433365292425725,0.6290322580645161,0.0,,0.9736842105263158,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8200475666408682,0.34288960171077254,0.6152712538481321,,0.2,0.3306541001270176,0.5919597819684816,0.0,0.2463000918174436,0.35292864045861194,0.61567732222834,0.0,0.2571411577378928,0.2,,,
FJI,2021,54.0,25.8,0.07060847,69,0.975,0.319,,,,1,1,1,1,0,3,0.0,1.0,20,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.92939153,0.47126436781609193,0.16279069767441862,0.6714285714285714,0.0,,0.975,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.7257008175252185,1.0,0.425,0.16360601001669448,0.6349206349206349,0.0,,0.975,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.7547225223617593,0.3170275327452553,0.5930323472384474,,0.4,0.306549040108778,0.5841129414467291,0.0,0.6276085012649691,0.3256249729813694,0.5920017958899432,0.0,0.49148157841267115,0.4,,,
FRA,2010,78.0,62.6,0.11225602,79,0.6,0.836,,,,4,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88774398,0.7471264367816092,0.7740863787375415,0.8142857142857143,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5165059907329025,1.0,0.7,0.7328094302554026,0.9193548387096774,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.3522593576228568,0.7606064077595753,0.48269792625465424,,0.2,0.7615222057047787,0.44038013728466796,0.02767499479625413,0.2463000918174436,0.7598550098679591,0.48872378595430477,0.15033100176008402,0.2571411577378928,0.2,,,
FRA,2011,78.0,62.6,0.11184976,81,0.6,0.835,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88815024,0.7471264367816092,0.7740863787375415,0.8428571428571429,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5185466267446882,1.0,0.7831325301204819,0.7142857142857143,0.9344262295081968,0.0,,0.6,,,,0.5,0.0,1.0,0.0,0.0,0.5,0.3407852120422993,0.7606064077595753,0.49035094240045773,,0.2,0.7615222057047787,0.4458853883678197,0.02767499479625413,0.2463000918174436,0.7598550098679591,0.4968037352594554,0.15033100176008402,0.2571411577378928,0.2,,,
FRA,2012,81.0,62.6,0.112974,81,0.6,0.829,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.887026,0.7816091954022989,0.7740863787375415,0.8428571428571429,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5128995912750629,1.0,0.7466666666666667,0.739961759082218,0.8615384615384616,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.34836703685164766,0.7778477870699202,0.48893918353305144,,0.2,0.7775922457169384,0.44538725926092904,0.02767499479625413,0.2463000918174436,0.7780574548527874,0.4953007776349925,0.15033100176008402,0.2571411577378928,0.2,,,
FRA,2013,85.0,62.6,0.11395911,82,0.6,0.829,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88604089,0.8275862068965517,0.7740863787375415,0.8571428571428571,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5079514030665997,1.0,0.8214285714285714,0.7333333333333334,0.9183673469387755,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.3382751383998715,0.8008362928170466,0.4912735650523642,,0.2,0.7990189657331515,0.44761339852735743,0.02767499479625413,0.2463000918174436,0.8023273814992252,0.4977522352736813,0.15033100176008402,0.2571411577378928,0.2,,,
FRA,2014,86.0,62.6,0.11525314,82,0.6,0.826,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88474686,0.8390804597701149,0.7740863787375415,0.8571428571428571,0.0,,0.6,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.501451515757165,1.0,0.8292682926829268,0.739961759082218,0.8813559322033898,0.0,,0.6,,,,0.6,0.0,0.5,0.0,0.0,0.5,0.32830455809652015,0.8065834192538281,0.48964859322500554,,0.2,0.8043756457372047,0.44704003873924303,0.02767499479625413,0.2463000918174436,0.8083948631608346,0.4960222912628084,0.15033100176008402,0.2571411577378928,0.2,,,
FRA,2015,89.0,62.6,0.11439855,82,0.6,0.819,,,,4,2,2,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88560145,0.8735632183908046,0.7740863787375415,0.8571428571428571,0.0,,0.6,,,,0.5,0.5,1.0,0.0,0.0,0.5,0.5057441045655929,1.0,0.8571428571428571,0.7714285714285716,0.8571428571428571,0.0,,0.6,,,,0.5,1.0,1.0,0.0,0.0,0.5,0.34384638987019017,0.8238247985641731,0.4907217404271125,,0.4,0.8204456857493645,0.44741869112081434,0.02767499479625413,0.28940648033474775,0.8265973081456631,0.4971647631160513,0.15033100176008402,0.45581995865416014,0.4,,,
FRA,2016,89.0,62.6,0.1149049,82,0.625,0.816,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.8850951,0.8735632183908046,0.7740863787375415,0.8571428571428571,0.0,,0.625,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5032007184469307,1.0,0.8472222222222222,0.7667238421955404,0.8939393939393939,0.0,,0.625,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.3651642468330211,0.8238247985641731,0.4963358938974469,,0.2,0.8204456857493645,0.4573213906333825,0.02767499479625413,0.2463000918174436,0.8265973081456631,0.5021735086621792,0.15033100176008402,0.2571411577378928,0.2,,,
FRA,2017,89.0,62.6,0.11370638,82,0.65,0.814,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88629362,0.8735632183908046,0.7740863787375415,0.8571428571428571,0.0,,0.65,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.509220860899659,1.0,0.8472222222222222,0.7667238421955404,0.9152542372881356,0.0,,0.65,,,,0.5,0.0,1.0,0.0,0.0,0.5,0.3758797156305432,0.8238247985641731,0.5040909295106291,,0.2,0.8204456857493645,0.4679794852310435,0.02767499479625413,0.2463000918174436,0.8265973081456631,0.5094614360246612,0.15033100176008402,0.2571411577378928,0.2,,,
FRA,2018,82.0,62.6,0.11210338,81,0.65,0.816,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88789662,0.7931034482758621,0.7740863787375415,0.8428571428571429,0.0,,0.65,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5172726984590854,1.0,0.7567567567567568,0.739961759082218,0.8596491228070176,0.0,,0.65,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.38342389658097586,0.7835949135067017,0.5025324603290571,,0.2,0.7829489257209917,0.46602712113171174,0.02767499479625413,0.2463000918174436,0.7841249365143969,0.5078360141848939,0.15033100176008402,0.2571411577378928,0.2,,,
FRA,2019,82.0,62.6,0.11099384,81,0.65,0.816,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88900616,0.7931034482758621,0.7740863787375415,0.8428571428571429,0.0,,0.65,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5228458961170301,1.0,0.75,0.7667238421955404,0.8833333333333333,0.0,,0.65,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.3843549477846824,0.7835949135067017,0.5039257597435433,,0.2,0.7829489257209917,0.46651873695151835,0.02767499479625413,0.2463000918174436,0.7841249365143969,0.5093193198870984,0.15033100176008402,0.2571411577378928,0.2,,,
FRA,2020,83.0,62.25,0.12072268,82,0.65,0.815,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.87927732,0.8045977011494253,0.7682724252491694,0.8571428571428571,0.0,,0.65,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.4739781236144424,1.0,0.7536231884057971,0.735378715244487,0.8387096774193549,0.0,,0.631578947368421,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.4087682779586815,0.7864350631992973,0.4952802451893249,,0.2,0.7852011357270952,0.46487069773666767,0.02767499479625413,0.2463000918174436,0.7874474815740284,0.5000815868994575,0.15033100176008402,0.2571411577378928,0.2,,,
FRA,2021,86.0,61.9,0.12292294,82,0.65,0.819,,,,4,2,2,0,0,2,0.0,1.0,20,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.87707706,0.8390804597701149,0.7624584717607973,0.8571428571428571,0.0,,0.65,,,,0.5,0.5,1.0,0.0,0.0,0.5,0.4629262607894245,1.0,0.825,0.7662771285475792,0.8412698412698413,0.0,,0.65,,,,0.5,0.5,1.0,0.0,0.0,0.5,0.48143927466135283,0.800769465765456,0.49251727948307045,,0.4,0.7981667057413051,0.46389580487684473,0.02767499479625413,0.28940648033474775,0.8029049899568789,0.49714013530300055,0.15033100176008402,0.45581995865416014,0.4,,,
FRA,2022,86.0,61.9,0.11881905,82,0.65,0.819,,,,4,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88118095,0.8390804597701149,0.7624584717607973,0.8571428571428571,0.0,,0.65,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.4835400197674368,1.0,0.7878787878787878,0.7662771285475792,0.8387096774193549,0.0,,0.65,,,,0.75,0.0,0.5,0.0,0.0,0.5,0.32258591104031453,0.800769465765456,0.49767071922757344,,0.2,0.7981667057413051,0.4657141595524279,0.02767499479625413,0.2463000918174436,0.8029049899568789,0.5026264840945904,0.15033100176008402,0.2571411577378928,0.2,,,
FRA,2023,86.0,61.9,0.11881905,82,0.65,,,,2.0,4,1,1,0,0,2,0.0,1.0,20,20.0,imputed,imputed,imputed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,observed,0.88118095,0.8390804597701149,0.7624584717607973,0.8571428571428571,0.0,0.0,0.65,,,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.4835400197674368,1.0,0.7846153846153846,0.7276264591439687,0.8541666666666666,0.0,0.0,0.65,,,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.3296025755407914,0.800769465765456,0.49767071922757344,0.75,0.2,0.7981667057413051,0.4657141595524279,0.055961294159934775,0.2463000918174436,0.8029049899568789,0.5026264840945904,0.32888762343370825,0.2571411577378928,0.2,0.4944646097035213,0.4944646097035213,0.6244155307402679
FSM,2011,36.0,,0.13314363,57,,0.152,,,,1,1,1,0,0,2,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.86685637,0.26436781609195403,,0.5,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.4115879353837778,1.0,0.27710843373493976,,0.5409836065573771,0.75,,,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.19433541033258034,0.26436781609195403,0.5538626451279259,,0.2,0.12320364009322482,0.36974092743051334,0.0,0.2463000918174436,0.1395520782170177,0.42341435926787624,0.0,0.2571411577378928,0.2,,,
FSM,2022,36.0,,0.10344703,65,,0.153,,,,1,1,1,0,0,2,0.0,1.0,80,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89655297,0.26436781609195403,,0.6142857142857143,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.560753374727045,1.0,0.030303030303030304,,0.5645161290322581,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.43005328268978515,0.26436781609195403,0.6416796963375865,,0.2,0.12320364009322482,0.4041998997342191,0.0,0.2463000918174436,0.1395520782170177,0.49326205545361745,0.0,0.2571411577378928,0.2,,,
GAB,2018,40.0,,0.02752351,51,,0.375,,,,1,2,2,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97247649,0.3103448275862069,,0.4142857142857143,0.5,,,,,,0.0,0.5,1.0,0.0,0.0,0.5,0.9421157265547745,1.0,0.1891891891891892,,0.3333333333333333,0.5,,,,,,0.0,1.0,1.0,0.0,0.0,0.5,0.9834260673181059,0.3103448275862069,0.6188004802801629,,0.4,0.14463036010943783,0.32048254553517735,0.0,0.28940648033474775,0.16382200486345558,0.4813451824003398,0.0,0.45581995865416014,0.4,,,
GAB,2023,40.0,,0.02752351,48,,,,,,1,1,1,1,0,3,0.0,1.0,60,60.0,imputed,imputed,imputed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.97247649,0.3103448275862069,,0.37142857142857144,0.5,0.5,,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.9421157265547745,1.0,0.07692307692307693,,0.14583333333333334,0.5,0.5,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.9817419901867157,0.3103448275862069,0.6045147659944486,,0.4,0.14463036010943783,0.3124946778911372,0.0,0.6276085012649691,0.16382200486345558,0.4700399308851274,0.0,0.49148157841267115,0.4,,,
GBR,2010,88.0,68.3,0.09789379,84,1.0,0.82,,,,4,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90210621,0.8620689655172413,0.8687707641196012,0.8857142857142857,0.0,,1.0,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5886471903281107,1.0,0.8428571428571429,0.8447937131630647,1.0,0.0,,1.0,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.45402137393243536,0.8654198648184213,0.6185903690105992,,0.2,0.8656475171404937,0.6220897329602275,0.02767499479625413,0.2463000918174436,0.8652330797162652,0.617736918971605,0.15033100176008402,0.2571411577378928,0.2,,,
