ISO,year,e_spar,ghs_index,disaster_risk,hexp_gdp,uhc_index,wpi_val,health_policy,national_plan,national_strategy,recognition,participation_event_it,decision_event_it,leadership_event_it,admin_event_it,role_type_it,Exclusion,NoExclusion,efforts_A,efforts_B,e_spar_flag,ghs_index_flag,disaster_risk_flag,hexp_gdp_flag,uhc_index_flag,health_policy_flag,national_plan_flag,national_strategy_flag,recognition_flag,participation_event_it_flag,decision_event_it_flag,leadership_event_it_flag,admin_event_it_flag,role_type_it_flag,efforts_A_flag,efforts_B_flag,disaster_risk_oriented,e_spar_mm_global,ghs_index_mm_global,hexp_gdp_mm_global,efforts_A_mm_global,efforts_B_mm_global,uhc_index_mm_global,health_policy_mm_global,national_plan_mm_global,national_strategy_mm_global,recognition_mm_global,participation_event_it_mm_global,decision_event_it_mm_global,leadership_event_it_mm_global,admin_event_it_mm_global,role_type_it_mm_global,disaster_risk_oriented_mm_global,NoExclusion_mm_global,e_spar_mm_year,ghs_index_mm_year,hexp_gdp_mm_year,efforts_A_mm_year,efforts_B_mm_year,uhc_index_mm_year,health_policy_mm_year,national_plan_mm_year,national_strategy_mm_year,recognition_mm_year,participation_event_it_mm_year,decision_event_it_mm_year,leadership_event_it_mm_year,admin_event_it_mm_year,role_type_it_mm_year,disaster_risk_oriented_mm_year
MLI,2021,44.0,29.0,0.03466497,42,,0.342,2.0,,,1,1,1,0,0,2,0.0,1.0,80,,observed,observed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96533503,0.3563218390804598,0.2159468438538206,0.2857142857142857,0.75,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9062443130443937,1.0,0.3,0.21702838063439064,0.20634920634920634,0.75,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9424861834237859
MLT,2015,79.0,,0.08897596,82,,0.443,,,,4,2,2,1,0,3,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91102404,0.7586206896551724,,0.8571428571428571,0.0,,,,,,0.5,0.5,1.0,0.5,0.0,1.0,0.6334412755075108,1.0,0.7142857142857143,,0.8571428571428571,0.0,,,,,,0.5,1.0,1.0,1.0,0.0,1.0,0.5172281414790084
MLT,2017,79.0,,0.08730927,82,,0.448,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91269073,0.7586206896551724,,0.8571428571428571,0.0,,,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.6418130266877478,1.0,0.7083333333333334,,0.9152542372881356,0.0,,,,,,0.5,0.0,1.0,0.0,0.0,0.5,0.5602247999217844
MLT,2023,79.0,,0.08730927,82,,,,,2.0,4,1,0,1,0,3,0.0,1.0,20,20.0,imputed,imputed,imputed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,observed,0.91269073,0.7586206896551724,,0.8571428571428571,0.0,0.0,,,,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.6418130266877478,1.0,0.676923076923077,,0.8541666666666666,0.0,0.0,,,,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.5546822397261598
MMR,2010,93.0,37.8,0.02083684,47,,0.388,,,,1,1,0,1,0,3,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97916316,0.9195402298850575,0.362126245847176,0.35714285714285715,1.0,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.9757027388152166,1.0,0.9142857142857143,0.24557956777996062,0.4032258064516129,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0
MMR,2011,93.0,37.8,0.02065515,49,,0.407,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97934485,0.9195402298850575,0.362126245847176,0.38571428571428573,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9766153641216249,1.0,0.963855421686747,0.19327731092436964,0.4098360655737705,1.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.9679813277082256
MMR,2014,84.0,37.8,0.0439346,51,,0.426,,,,1,1,1,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9560654,0.8160919540229885,0.362126245847176,0.4142857142857143,1.0,,,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.859683143365052,1.0,0.8048780487804879,0.265774378585086,0.3559322033898305,1.0,,,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.8298052939085117
MMR,2019,64.0,37.8,0.04079033,54,,0.432,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,observed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95920967,0.5862068965517241,0.362126245847176,0.45714285714285713,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8754767499046513,1.0,0.4852941176470588,0.3413379073756432,0.43333333333333335,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8694988161561138
MNE,2015,56.0,,0.09021888,69,,0.348,,,,1,1,1,0,0,2,0.0,1.0,40,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90978112,0.4942528735632184,,0.6714285714285714,0.25,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6271981127256253,1.0,0.38571428571428573,,0.6507936507936508,0.25,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5087514423421526
MNG,2010,84.0,40.9,0.03739456,67,1.0,0.344,,,,1,1,1,0,0,2,0.0,1.0,80,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96260544,0.8160919540229885,0.4136212624584717,0.6428571428571429,0.75,,1.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8925336360114342,1.0,0.7857142857142857,0.3064833005893909,0.7258064516129032,0.75,,1.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8826820784314532
MNG,2019,84.0,40.9,0.0449498,71,1.0,0.383,,2.0,,1,1,1,0,0,2,0.0,1.0,80,,observed,observed,observed,observed,observed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9550502,0.8160919540229885,0.4136212624584717,0.7,0.75,,1.0,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.8545838136767616,1.0,0.7794117647058824,0.39451114922813035,0.7166666666666667,0.75,,1.0,,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.8407546498576631
MNG,2020,85.0,40.95,0.04666249,71,1.0,0.376,,2.0,,1,2,1,0,1,2,0.0,1.0,80,,observed,imputed,observed,observed,observed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95333751,0.8275862068965517,0.41445182724252494,0.7,0.75,,1.0,,1.0,,0.0,0.5,0.5,0.0,1.0,0.5,0.8459810053987495,1.0,0.782608695652174,0.32694151486097794,0.6612903225806451,0.75,,1.0,,0.0,,0.0,1.0,0.5,0.0,1.0,0.5,0.857863719227172
MNG,2021,78.0,41.0,0.07210427,71,1.0,0.38,,2.0,,1,3,0,2,1,3,0.0,1.0,80,,observed,observed,observed,observed,observed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.92789573,0.7471264367816092,0.4152823920265781,0.7,0.75,,1.0,,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.7181874434632165,1.0,0.725,0.4173622704507512,0.6666666666666666,0.75,,1.0,,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.7469086788513452
MNG,2022,78.0,41.0,0.08851702,71,1.0,0.379,,2.0,,1,1,0,0,1,1,0.0,1.0,80,,imputed,imputed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9114829799999999,0.7471264367816092,0.4152823920265781,0.7,0.75,,1.0,,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.6357465221260525,1.0,0.6666666666666666,0.4173622704507512,0.6612903225806451,0.75,,1.0,,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5344305170025366
MOZ,2010,69.0,,0.05292497,33,0.675,0.329,,,,1,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94707503,0.6436781609195402,,0.15714285714285714,1.0,,0.675,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8145246911884217,1.0,0.5714285714285714,,0.1774193548387097,1.0,,0.675,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7726430499717755
MOZ,2017,69.0,,0.07805322,46,0.675,0.33,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.92194678,0.6436781609195402,,0.34285714285714286,1.0,,0.675,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6883059842934415,1.0,0.5694444444444444,,0.3050847457627119,1.0,,0.675,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.6248647289690905
MRT,2012,25.0,,0.02649193,29,,0.284,,,,7,1,1,0,0,2,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97350807,0.13793103448275862,,0.1,0.75,,,,,,1.0,0.0,0.5,0.0,0.0,0.5,0.9472973326617941,1.0,0.0,,0.06153846153846154,0.75,,,,,,1.0,0.0,0.5,0.0,0.0,0.5,0.973114747182255
MRT,2018,26.0,,0.02883626,41,,0.29,,2.0,,7,1,1,0,0,2,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97116374,0.14942528735632185,,0.2714285714285714,0.75,,,,1.0,,1.0,0.0,0.5,0.0,0.0,0.5,0.9355218090525059,1.0,0.0,,0.15789473684210525,0.75,,,,0.0,,1.0,0.0,0.5,0.0,0.0,0.5,0.9741135340919949
MUS,2017,71.0,,0.05598573,76,0.0,0.415,,,,2,1,1,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94401427,0.6666666666666666,,0.7714285714285715,1.0,,0.0,,,,0.16666666666666666,0.0,0.5,0.5,0.0,1.0,0.7991505537408925,1.0,0.5972222222222222,,0.8135593220338984,1.0,,0.0,,,,0.16666666666666666,0.0,1.0,1.0,0.0,1.0,0.7789737698506922
MUS,2023,71.0,,0.05598573,75,0.0,,2.0,,,2,1,1,0,0,2,0.0,1.0,100,100.0,imputed,imputed,imputed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.94401427,0.6666666666666666,,0.7571428571428571,1.0,1.0,0.0,1.0,,,0.16666666666666666,0.0,0.5,0.0,0.0,0.5,0.7991505537408925,1.0,0.5538461538461539,,0.7083333333333334,1.0,1.0,0.0,1.0,,,0.16666666666666666,0.0,1.0,0.0,0.0,0.5,0.7784315602322678
MWI,2017,56.0,,0.07584389,52,0.825,0.245,,,,1,1,1,0,0,2,1.0,0.0,100,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.92415611,0.4942528735632184,,0.42857142857142855,1.0,,0.825,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.699403405550564,0.0,0.3888888888888889,,0.4067796610169492,1.0,,0.825,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.640293657555484
MWI,2023,56.0,,0.07584389,52,0.825,,2.0,2.0,,1,1,1,0,0,2,0.0,1.0,100,100.0,imputed,imputed,imputed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.92415611,0.4942528735632184,,0.42857142857142855,1.0,1.0,0.825,1.0,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.699403405550564,1.0,0.3230769230769231,,0.22916666666666666,1.0,1.0,0.825,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.5,0.6365813796172548
MYS,2012,100.0,56.4,0.03457864,78,0.2,0.656,2.0,,,3,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96542136,1.0,0.6710963455149501,0.8,0.0,,0.2,1.0,,,0.3333333333333333,0.0,0.5,0.0,0.0,0.5,0.9066779469411531,1.0,1.0,0.6214149139579349,0.8153846153846154,0.0,,0.2,0.0,,,0.3333333333333333,0.0,0.5,0.0,0.0,0.5,0.9146962385063226
MYS,2016,100.0,56.4,0.03700853,80,0.2,0.643,2.0,,,3,1,0,1,0,3,0.0,1.0,20,,observed,imputed,observed,observed,observed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96299147,1.0,0.6710963455149501,0.8285714285714286,0.0,,0.2,1.0,,,0.3333333333333333,0.0,0.0,0.5,0.0,1.0,0.8944726571300023,1.0,1.0,0.660377358490566,0.8636363636363636,0.0,,0.2,1.0,,,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.9017956634165312
MYS,2021,85.0,56.4,0.04373824,79,0.7,0.647,2.0,,,3,1,1,0,0,2,0.0,1.0,20,,observed,observed,observed,observed,observed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95626176,0.8275862068965517,0.6710963455149501,0.8142857142857143,0.0,,0.7,1.0,,,0.3333333333333333,0.0,0.5,0.0,0.0,0.5,0.8606694557937289,1.0,0.8125,0.6744574290484139,0.7936507936507936,0.0,,0.7,1.0,,,0.3333333333333333,0.0,0.5,0.0,0.0,0.5,0.8950887292803592
MYS,2022,85.0,56.4,0.03905919,80,0.7,0.648,2.0,,,3,1,0,1,0,3,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96094081,0.8275862068965517,0.6710963455149501,0.8285714285714286,0.0,,0.7,1.0,,,0.3333333333333333,0.0,0.0,0.5,0.0,1.0,0.8841722321707929,1.0,0.7727272727272727,0.6744574290484139,0.8064516129032258,0.0,,0.7,1.0,,,0.5,0.0,0.0,1.0,0.0,1.0,0.8801952894648627
NAM,2013,61.0,30.3,0.09064487,58,0.925,0.416,,,,1,2,2,0,0,2,0.0,1.0,80,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90935513,0.5517241379310345,0.23754152823920266,0.5142857142857142,0.75,,0.925,,,,0.0,0.5,1.0,0.0,0.0,0.5,0.6250583733108157,1.0,0.5357142857142857,0.10000000000000003,0.42857142857142855,0.75,,0.925,,,,0.0,1.0,1.0,0.0,0.0,0.5,0.5100856774095417
NAM,2021,61.0,30.3,0.09337664,61,0.925,0.396,2.0,,,1,1,1,0,0,2,0.0,1.0,80,,observed,observed,observed,observed,observed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90662336,0.5517241379310345,0.23754152823920266,0.5571428571428572,0.75,,0.925,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6113367461806135,1.0,0.5125,0.2387312186978297,0.5079365079365079,0.75,,0.925,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6357848853792006
NER,2019,39.0,29.7,0.05666421,35,,0.306,,2.0,,1,1,1,0,0,2,0.0,1.0,40,,observed,observed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94333579,0.2988505747126437,0.22757475083056475,0.18571428571428572,0.25,,,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.7957425620083162,1.0,0.11764705882352941,0.20240137221269297,0.11666666666666667,0.25,,,,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.7598018003051414
NGA,2011,38.0,,0.03320779,40,,0.512,,,,1,2,1,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96679221,0.28735632183908044,,0.2571428571428571,1.0,,,,,,0.0,0.5,0.5,0.5,0.0,1.0,0.9135636996038728,1.0,0.30120481927710846,,0.26229508196721313,1.0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,0.8816498323561129
NGA,2018,52.0,,0.03090693,46,,0.493,2.0,2.0,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96909307,0.4482758620689655,,0.34285714285714286,1.0,,,1.0,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9251208742557638,1.0,0.35135135135135137,,0.24561403508771928,1.0,,,0.0,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9594243829395955
NGA,2022,52.0,,0.04270904,47,,0.495,2.0,2.0,,1,1,1,1,0,3,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95729096,0.4482758620689655,,0.35714285714285715,1.0,,,1.0,1.0,,0.0,0.0,0.5,0.5,0.0,1.0,0.8658391072074294,1.0,0.2727272727272727,,0.27419354838709675,1.0,,,1.0,1.0,,0.0,0.0,0.5,1.0,0.0,1.0,0.854678813008625
NIC,2012,76.0,,0.07488369,68,,0.333,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9251163099999999,0.7241379310344828,,0.6571428571428571,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7042264713176013,1.0,0.68,,0.6615384615384615,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6235319809641443
NIC,2020,83.0,,0.08589961,71,,0.345,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91410039,0.8045977011494253,,0.7,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6488937212192641,1.0,0.7536231884057971,,0.6612903225806451,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6199327644118423
NLD,2012,85.0,67.7,0.10538987,82,,0.755,,,,1,1,1,1,0,3,0.0,1.0,40,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89461013,0.8275862068965517,0.8588039867109635,0.8571428571428571,0.25,,,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.5509945275130989,1.0,0.8,0.8374760994263862,0.8769230769230769,0.25,,,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.4031549004209365
NLD,2016,94.0,67.7,0.10056795,84,,0.742,,,,1,2,2,0,0,2,0.0,1.0,40,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89943205,0.9310344827586207,0.8588039867109635,0.8857142857142857,0.25,,,,,,0.0,0.5,1.0,0.0,0.0,0.5,0.5752149370979702,1.0,0.9166666666666666,0.8542024013722127,0.9242424242424242,0.25,,,,,,0.0,1.0,1.0,0.0,0.0,0.5,0.4639321071067023
NLD,2019,90.0,67.7,0.10140396,85,,0.748,,,,1,1,1,1,0,3,0.0,1.0,40,,observed,observed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89859604,0.8850574712643678,0.8588039867109635,0.9,0.25,,,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.5710156752651219,1.0,0.8676470588235294,0.8542024013722127,0.95,0.25,,,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.45062615673730944
NOR,2010,99.0,,0.08858115,84,0.975,0.739,,,,4,2,2,1,0,3,0.0,1.0,80,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91141885,0.9885057471264368,,0.8857142857142857,0.75,,0.975,,,,0.5,0.5,1.0,0.5,0.0,1.0,0.6354243983938719,1.0,1.0,,1.0,0.75,,0.975,,,,0.5,1.0,1.0,1.0,0.0,1.0,0.5200050703058557
NOR,2017,99.0,,0.10229836,87,0.975,0.721,,,,4,1,1,0,0,2,0.0,1.0,80,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89770164,0.9885057471264368,,0.9285714285714286,0.75,,0.975,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5665231216075103,1.0,0.9861111111111112,,1.0,0.75,,0.975,,,,0.5,0.0,1.0,0.0,0.0,0.5,0.4555479978211375
NOR,2020,94.0,,0.11424164,88,0.975,0.713,2.0,,,4,1,1,1,0,3,0.0,1.0,80,,observed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88575836,0.9310344827586207,,0.9428571428571428,0.75,,0.975,1.0,,,0.5,0.0,0.5,0.5,0.0,1.0,0.5065322604180253,1.0,0.9130434782608695,,0.9354838709677419,0.75,,0.9736842105263158,0.0,,,0.5,0.0,0.5,0.5,0.0,1.0,0.4480688187577087
NPL,2010,61.0,,0.04361315,37,0.05,0.359,,,,1,1,1,1,0,3,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95638685,0.5517241379310345,,0.21428571428571427,1.0,,0.05,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8612977804102661,1.0,0.45714285714285713,,0.24193548387096775,1.0,,0.05,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.8386209363245114
NPL,2013,61.0,,0.0463013,43,0.05,0.37,,,,1,1,0,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9536987,0.5517241379310345,,0.3,1.0,,0.05,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.8477952556845195,1.0,0.5357142857142857,,0.12244897959183673,1.0,,0.05,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.8368684789640006
NPL,2014,66.0,,0.05075494,45,0.05,0.371,,,,1,2,2,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94924506,0.6091954022988506,,0.32857142857142857,1.0,,0.05,,,,0.0,0.5,1.0,0.5,0.0,1.0,0.8254247093163577,1.0,0.5853658536585366,,0.2542372881355932,1.0,,0.05,,,,0.0,1.0,1.0,1.0,0.0,1.0,0.7818457376909005
NPL,2015,72.0,,0.05466156,46,0.05,0.37,,,,1,1,1,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94533844,0.6781609195402298,,0.34285714285714286,1.0,,0.05,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8058018336791739,1.0,0.6142857142857143,,0.2857142857142857,1.0,,0.05,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.751251928095778
NPL,2020,39.0,,0.05208097,51,0.05,0.389,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94791903,0.2988505747126437,,0.4142857142857143,1.0,,0.05,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8187640866345574,1.0,0.11594202898550725,,0.3387096774193548,1.0,,0.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8250064626281206
NZL,2014,99.0,,0.09401684,89,0.875,0.657,,,,4,1,0,0,1,1,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90598316,0.9885057471264368,,0.9571428571428572,0.0,,0.875,,,,0.5,0.0,0.0,0.0,1.0,0.0,0.6081210341372296,1.0,0.9878048780487805,,1.0,0.0,,0.875,,,,0.6,0.0,0.0,0.0,1.0,0.0,0.47763487355059703
NZL,2015,98.0,,0.09283443,89,0.875,0.653,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90716557,0.9770114942528736,,0.9571428571428572,0.0,,0.875,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.6140602563759325,1.0,0.9857142857142858,,0.9682539682539683,0.0,,0.875,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.49091342346128924
NZL,2018,90.0,,0.09038105,89,0.875,0.654,,,,4,1,1,1,0,3,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90961895,0.8850574712643678,,0.9571428571428572,0.0,,0.875,,,,0.5,0.0,0.5,0.5,0.0,1.0,0.6263835359963603,1.0,0.8648648648648649,,1.0,0.0,,0.875,,,,0.5,0.0,0.5,1.0,0.0,1.0,0.5375201981414806
NZL,2023,90.0,,0.09038105,89,0.875,,,,2.0,4,1,1,1,0,3,0.0,1.0,20,20.0,imputed,imputed,imputed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,observed,0.90961895,0.8850574712643678,,0.9571428571428572,0.0,0.0,0.875,,,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.6263835359963603,1.0,0.8461538461538461,,1.0,0.0,0.0,0.875,,,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.5327399979570544
OMN,2012,92.0,39.1,0.02277028,75,,0.567,,,,1,1,0,0,1,1,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97722972,0.9080459770114943,0.38372093023255816,0.7571428571428571,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.9659911076169025,1.0,0.8933333333333333,0.29063097514340347,0.7692307692307693,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0
OMN,2013,86.0,39.1,0.02505401,74,,0.569,,,,1,1,0,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97494599,0.8390804597701149,0.38372093023255816,0.7428571428571429,1.0,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.9545199766190311,1.0,0.8333333333333334,0.27254901960784317,0.7551020408163265,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.9934469626458524
OMN,2015,94.0,39.1,0.04078262,75,,0.569,,,2.0,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing,0.95921738,0.9310344827586207,0.38372093023255816,0.7571428571428571,1.0,,,,,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8755154770834306,1.0,0.9285714285714286,0.37647058823529417,0.746031746031746,1.0,,,,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8459061284614248
OMN,2016,95.0,39.1,0.04175808,75,,0.569,,,2.0,1,1,0,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing,0.95824192,0.9425287356321839,0.38372093023255816,0.7571428571428571,1.0,,,,,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.8706157606356961,1.0,0.9305555555555556,0.36363636363636365,0.7878787878787878,1.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8690758108144881
